"[00:00] Speaker_B | Which data . You know , I I want everything and then I'll decide what I want ."
"[33:59] Speaker_A | Okay , that's a problem for the data models and either of the things that we were using ."
[34:01] Speaker_B | Mm-hmm .
[34:01] Speaker_C | Mm-hmm . Uh unle uh but it uh unless we just define it as there's only they're they are exclusive . And which ever area m has the greatest overlap is what they're actually looking at .
[34:17] Speaker_A | What do you mean by greatest overlap ?
[34:17] Speaker_B | The greatest overlap with what ?
"[34:18] Speaker_C | Well it w if if you've got your sort of eye position , and it's it's unlikely to be exactly fifty percent in one object and fifty percent in the other ."
[34:21] Speaker_B | Ho ho .
[34:27] Speaker_A | Draw uh my g my uh spacial reasoning is no good .
[34:32] Speaker_B | I think I think you're throwing information away .
[34:44] Speaker_A | Uh this is the better pen .
[35:01] Speaker_C | there .
[35:01] Speaker_A | Uh-huh .
[35:03] Speaker_C | Then that overlap means they're looking at the two pieces simultaneously .
"[35:09] Speaker_A | Yeah . But you had a way of choosing which one , right ?"
"[35:12] Speaker_C | Yeah , uh just if this is there's more of it uh yeah , I yes , uh that's w uh that's that's a decision we'll uh uh uh I'm saying is if they're looking if most of what their overlap is here then we stick with that one ."
[35:20] Speaker_B | Yeah . J
"[35:28] Speaker_A | So you just mean which i is it closer to the is the circle I mean , what is this circle ? They're looking at a pixel or something , right ?"
"[35:35] Speaker_C | Uh that's th we no , that because um the gaze position will be a sort of fuzzy area . It won't just be a pixel . It'll it'll be an actual like circle and area . Yeah . So i i it it that's that's going to be w uh it's it's not just a single point . It's it's a it's a sort of lump target . And so there'll be a bit of a a sort uh some sort of overlap of two objects . Or b yeah , they could just be oscillating mm-hmm ."
[35:47] Speaker_A | Right .
[35:47] Speaker_B | The gaze will wobble . The gaze will wobble . That's natural .
"[35:51] Speaker_A | S right . Oh , so those vary in size . Yeah yeah ."
[35:55] Speaker_B | Mm-hmm .
[35:58] Speaker_A | Mm-hmm .
[36:04] Speaker_D | Yeah .
[36:04] Speaker_B | Or indeed they might be looking from one to another . D or deciding which one to choose or thinking so you don't want to decide it's only one and throw the other one out .
[36:07] Speaker_A | Yeah . They could be .
[36:15] Speaker_B | Mm-hmm .
"[36:16] Speaker_B | Okay , well that's fine . That I was going to say that's the obvious way to do it ."
[36:20] Speaker_D | Yeah .
[36:23] Speaker_B | Well each one is yes or no . couple of dozen .
[36:29] Speaker_B | Right .
[36:35] Speaker_B | Six to a dozen usually .
[36:36] Speaker_A | Okay . I know ways of getting around this analytically .
[36:37] Speaker_D | But th but sa but thing is if if we if we got if we got tracks for each for each part we can we can easily analyse it down later on .
[36:42] Speaker_B | Mm-hmm .
[36:43] Speaker_A | 'Cause you c
[36:43] Speaker_B | Yeah . I mean I think it's very likely that um if people are considering f mm-hmm .
"[36:44] Speaker_C | Mm-hmm . Uh I mean if if they are oscillating though , then that's presumably going to st change the weight . So you are actually going to see them flipping between uh when you decide they're looking there mm-hmm , if they're really close , yeah ."
"[36:54] Speaker_B | Well , not if the regions overlap , okay . If the regions i"
"[36:56] Speaker_A | If they're really close to each other , it's gonna get foxed . Yeah ."
[37:00] Speaker_D | Yeah .
[37:03] Speaker_C | Mm-hmm .
[37:10] Speaker_C | H yes .
"[37:14] Speaker_B | I mean I I actually like the solution , however ugly it it looks in terms of a data format of having a track for every possible object of gaze ."
"[37:19] Speaker_A | It's not the data format I'm worried about . It's the um the way you do the analysis . Because you don't wanna have to say um , you know , did they jointly look at triangle one . Okay . Did they jointly look at square one . Okay . Did they jointly look at you know , you need some way of uh uh going over the whole thing . But i c we can find ways around that . I think for now we we do it this way and then we we think about what we need out of it in the end . It's just you know , in ELAN it that has the side effect that if you go for the naturalistic way of of up-translating to ELAN , there'll be a zillion tracks . And it'll probably ruin their viewer . 'Cause you'll get very sparse data on each track . It'll be like the old referring expression generalis uh uh visualization um the map task . You know , where they talk about one object one landmark and then another landmark . Well , it's big , right ."
[37:31] Speaker_B | Mm-hmm .
[37:35] Speaker_B | S a thing . Mm-hmm .
[37:43] Speaker_C | Hmm .
[37:49] Speaker_B | Mm-hmm .
[37:55] Speaker_B | Uh-huh .
"[38:02] Speaker_B | Mm-hmm . Mm-hmm . I always thought that was brilliant . Yeah , it is big , and you do have to scroll through it to see what's going on . But it gives you a very clear picture of what's going on . Yeah , well , okay . But so we'd we'd better do a test one and and listen to them scream ."
[38:13] Speaker_A | Well we'll see if ELAN likes it or not .
[38:15] Speaker_C | The yeah .
"[38:17] Speaker_A | Yeah , and we b we better also like have in the representational list of par like even in the N_X_T_ up-translation a list of parts . It it affects the way we do the N_X_T_ u up-translation and make things easier for people ."
[38:23] Speaker_B | With parts .
[38:24] Speaker_D | Yeah .
"[38:26] Speaker_D | Yeah . Well the the the the doesn't really list part in the in the G_D_F_ . Um so yeah . That that that's not a problem . There so that bas basically what I've got is well there there there's places where you got the I_D_ though . So you've the an I_D_ for a part , you got an I_D_ for a location on the screen . So it shows you the target , config the clock , whatever else . Um and then we can easy add I_D_s for the two mouse points and the two gazes . Um and from that and ba basically all all the all the tracks are doing is saying at this between this time there's a look at this o this object . Yeah , th this I_D_ . Um so uh so it's effectively a track for each I_D_ ."
[38:37] Speaker_B | Mm-hmm .
[39:07] Speaker_D | Well wha wha what happen what happens there is that the the two the the existing parts basically cease to exist and a new part with a new I_D_ starts existing at the point where they're joined .
[39:10] Speaker_B | Mm-hmm .
[39:12] Speaker_B | Mm-hmm .
[39:13] Speaker_B | Right .
[39:14] Speaker_C | Mm-hmm .
"[39:16] Speaker_B | So you cha so every time a part is added to the construct , it becomes a new part . So the construct actually um has say it has six things that are added to some initial thing , okay . So if there's just the initial thing you've put it in the middle of the screen , that's just the initial object , right . Soon as you put a part , there's a construct . But it's construct one . Because when you add another part , construct one ceases to exist and you get construct two , right . So actually defining all of those as the construct is gonna be the trickiest thing ."
[39:34] Speaker_D | Yep .
[39:41] Speaker_C | Mm-hmm .
[39:50] Speaker_C | Uh i it's also going to be a problem uh because you're going to have one part or a construct forming in the middle of a fixation .
[40:02] Speaker_D | Right .
[40:02] Speaker_C | So it's not gonna be quite as clear if you can't can't chop it off . Uh-huh . And then it yes . And it becomes construct or assembly whatever two .
"[40:07] Speaker_A | And it suddenly becomes and there could be more than one construct at a time , right . It's there is no the construct , right ."
[40:14] Speaker_D | Yeah . Oh .
"[40:18] Speaker_B | 'Cause you can build sub-assemblies . And then you can start again . Also when you when you screw it up , you g start again ."
"[40:20] Speaker_C | No . You can build sub sub-assemblies and then link the the part really , yeah ."
[40:24] Speaker_D | Yeah .
[40:25] Speaker_A | What why does it why does construct one become construct two when you add something to it ?
"[40:35] Speaker_A | Yeah . Oh , and this is because we don't want it to stay triangle one when you start with a construct it's not a construct at all , it's just a one thing . And we don't want triangle one to suddenly have bigger stuff ."
[40:41] Speaker_B | Mm-hmm .
"[40:43] Speaker_B | Well , the problem is that all of these things are popping out of existence . So do we know the difference between um we broke it and it went away and um it's now part of the construct ?"
[41:03] Speaker_B | Can we ta can we tag the constructs with what's in them ?
"[41:07] Speaker_D | Yeah , the the the yeah . The con the con the constructs are already tagged with that . So that I'm act there's actually a s a separate file of the data format which says for each construct , which which two parts made it made that came together to make that construct ."
"[41:07] Speaker_A | Yeah yeah , there are . There are ."
[41:08] Speaker_B | Yeah .
[41:14] Speaker_C | Which constituent parts .
"[41:25] Speaker_D | Yeah . But you can still ta you can still track what parts went into it . So you can still find triangle one , whatever ."
"[41:30] Speaker_B | So some fancy programming's gonna have to be done to say I was looking at triangle one and now I'm looking at triangle one in construct one . 'Cause the first construct was triangle one and square one , okay ."
[41:39] Speaker_D | Yeah .
[41:42] Speaker_D | Yeah . But but that's easy n uh it's easy to do because the the co each construct has the I_D_s for the pa the things that construct it .
"[41:55] Speaker_B | So l let's imagine this , we've made a construct of two parts , and we're c i a triangle and a square . And we're considering now adding something on to the side of the square that isn't attached to the triangle ."
[42:06] Speaker_A | Mm-hmm .
[42:06] Speaker_B | Okay .
[42:08] Speaker_B | Are we looking at the square or we looking at the construct ?
[42:13] Speaker_A | Yeah . That was the next question I had . Yeah .
[42:13] Speaker_C | Construct .
[42:14] Speaker_B | Yeah .
[42:16] Speaker_C | You'll be looking at the construct . 'Cause that's the way it's dis defined .
[42:18] Speaker_B | Uh in this definit should be looking at the construct . There isn't a way to figure out that you're looking at the square rather than the triangle .
[42:20] Speaker_D | Yeah . Yeah .
[42:24] Speaker_C | Looking at areas within it .
[42:34] Speaker_B | Mm-hmm .
[42:37] Speaker_B | It is .
[42:38] Speaker_A | Oh yeah .
"[42:43] Speaker_B | Okay , because I mean that's that's the example m f presumably that's the best example of overlapping overlapping areas . 'Cause if if the thing the two s the two things are now abutted . Of course there's an area which is common to both of them , okay . Um so what I'm trying to run through in my head is that we can always tell the difference between um something going out of existence 'cause it's joined to construct something going out of existence 'cause we threw it away , right . Suppose we pick up an we we we screwed up the first time we put the triangle with the square and we threw it away and decided we didn't like it , and we took another one . Is it triangle one ? Is it triangle one prime or something like that ? It's the replacement for triangle one ."
[42:54] Speaker_A | Mm-hmm . That'll cover most of 'em .
[43:11] Speaker_A | Mm-hmm .
[43:18] Speaker_C | Hmm .
[43:27] Speaker_A | I yeah . It's triangle two .
[43:29] Speaker_B | Mm-hmm .
[43:32] Speaker_B | Well how do I know what it replaces ?
"[43:35] Speaker_A | You don't because that's you'd have to have human coding to do that . Yeah , there might be multiple triangles that you've broke and you won't know which one they're planning on using it for ."
"[43:38] Speaker_D | Yeah , I mean the we e"
[43:39] Speaker_B | N n
"[43:42] Speaker_B | Uh this is true . But if I have triangles one two three , right , and I throw them away , any triangles I take out are to replace one two three ."
[43:51] Speaker_A | Well you know which mold they come from . And so you know which shape they match . But you can't possibly know which one of the ones they're meant to replace .
[43:54] Speaker_B | Okay .
"[43:59] Speaker_B | Except that ex no , you don't know which one they're meant to replace . But you know they're not meant to replace any that are all that are that haven't been thrown away . Okay ."
[44:05] Speaker_C | They can't replace uh the new parts only appear when the previous one's broken .
[44:14] Speaker_B | Right . So the new parts are replacing those which have disappeared from the screen . And if there's no more T_R_ one track the T_R_ one track is gone now .
[44:18] Speaker_C | Yes . They ca they can appear without them . You c
"[44:22] Speaker_A | Oh , so there's no two parts with the same shape ?"
[44:24] Speaker_B | Oh there are many .
[44:27] Speaker_B | Same identity .
[44:27] Speaker_A | Oh same shape and colour . Right okay .
"[44:34] Speaker_B | Oh , okay ."
"[44:34] Speaker_A | Oh okay . So you can tell what it's meant to replace then . Because it's the same it's uh just a case of the mold , right ?"
[44:39] Speaker_C | Yes . So that's the way it works at the moment . Uh I just assume that's how ni Nijmegen had set it all up .
"[44:47] Speaker_C | Th that's that's back to uh Tim's day . They are individual uh you have different colours for the yep . Unique , yeah ."
[44:52] Speaker_B | So shape plus colour .
[44:54] Speaker_B | Okay .
"[44:57] Speaker_B | They're unique . All the parts are unique . So wai hang on . That makes the task a little bit easier , right ."
[44:58] Speaker_D | Yep .
[45:03] Speaker_C | Yes .
[45:10] Speaker_C | Mm-hmm .
[45:11] Speaker_C | Yep .
[45:13] Speaker_C | It is just a construction task rather than a puzzle .
"[45:17] Speaker_B | Indeed . Which kind of leaves you with an obvious way of making the same task harder and easier , doesn't it ?"
[45:23] Speaker_C | Yep .
[45:34] Speaker_A | Mm-hmm .
[45:40] Speaker_A | Mm-hmm .
[45:41] Speaker_D | Yeah .
[45:43] Speaker_C | Mm-hmm . Yeah .
"[45:49] Speaker_C | Uh yes . It at the moment there are d uh there are two I think two small ones and two large triangles . They're actually the same physical size and shape . At the moment they're in different colours . That also means in the p new parts list they're there for , you know , two v large triangles and two small one small ones , say . Whereas in in the revised edition if they were all just black there'd only be one uh mold in the new parts ."
[45:57] Speaker_B | Mm-hmm .
[46:13] Speaker_B | Mm-hmm .
"[46:15] Speaker_A | Yeah . We in when you specify these things , do you specify the molds or does it figure out what the molds are based on ? So is this hard-wired into Tim's program ? Or is it just an artifact of the way we s"
[46:15] Speaker_B | Mm-hmm .
"[46:26] Speaker_D | Well yeah yeah . When you when you specify the molds in the in the in the p the file that c that generates the parts , like a list of parts , the molds are bas just taken out of the the file that generate that specifies the parts . So so ho however many part however many mo however many parts there are in the file , that's how many parts appear in the in the parts box ."
[46:36] Speaker_A | Right . Okay .
"[46:36] Speaker_C | Mm-hmm . The polygon one , polygon two , whatever it might be ."
[46:38] Speaker_A | So it's hard-wired .
"[46:42] Speaker_B | So if you have five black triangles , there gonna be five black triangles in the parts box ? Or one ?"
"[46:47] Speaker_D | If you have five black triangles gonna be five five parts in the fi five black black triangles in the parts box . But what what what but what you can do well if in the in the initial configuration you can re-use a triangle . So if you so if you only want one black triangle , you just create one black triangle in the parts box and then re-use that pa that triangle five times in the configuration ."
[46:52] Speaker_B | Uh-huh .
[46:54] Speaker_B | Mm-hmm .
[46:56] Speaker_B | Mm-hmm .
[46:57] Speaker_C | Mm mm-hmm .
[47:00] Speaker_B | Mm-hmm .
[47:02] Speaker_B | Mm-hmm .
[47:07] Speaker_A | Mm-hmm .
[47:09] Speaker_C | Yep .
"[47:13] Speaker_C | Hmm . Yep , same same pieces ."
[47:20] Speaker_A | Uh but what were the req wha
"[47:25] Speaker_A | Has multiples , yeah ."
[47:29] Speaker_C | Mm-hmm .
[47:31] Speaker_B | The the v the nuts are are red or and all the um flat things are wood colour something .
[47:34] Speaker_A | Mm-hmm . Mm .
"[47:37] Speaker_C | No , so they they can have different uh nuts there . W well nuts that are different colours . But same part in different colours , yeah ."
[47:42] Speaker_B | The same part the same part is different colours . Oh yeah ?
"[47:48] Speaker_C | No , what I mean there's more than they're multiple pieces that look the same . Mm-hmm ."
"[47:54] Speaker_B | So when you say a red nut or a green bolt or a long green bolt then there'll be lots of them lying around . And I think that's how the robot is set up to there are five five green bolts . Uh here is one , you know ."
[48:02] Speaker_A | Yeah .
[48:04] Speaker_A | Mm-hmm . So I th
[48:06] Speaker_C | Mm-hmm .
"[48:08] Speaker_A | I think we've gotten to the point where , you know , to try to summarise , uh we we think Tim's program can do both of these conditions that you want . But I'm still worried about what the uh effects are for analysis . Because you were aiming at something in um the G_D_F_ format and I wasn't quite sure what . And w"
[48:17] Speaker_C | Mm-hmm .
"[48:28] Speaker_B | Okay , so w uh all I'm I'm doing is kind of worrying out loud about all the things that will happen that we'll miss by th a simple view of for example regions and looking at at triangle one . When is triangle one not triangle one anymore . Um does it s keep its identity ."
"[48:39] Speaker_A | Yeah . So so okay . So I'll summarise what we said about that part that um every time you cast off a new part from a mold or , you know , every black triangle has a different I_D_ . And you know it's a black triangle 'cause you know which mold it came from . But you don't know which part it was intended to replace on the screen , because you can't mind-read ."
[48:46] Speaker_B | Mm .
"[48:50] Speaker_B | Identity , yes ."
[48:55] Speaker_D | Yep .
[48:55] Speaker_B | Mm-hmm .
[48:59] Speaker_B | That's true . So how can we define the shapes that people build ?
[49:08] Speaker_A | What do you mean define ?
[49:13] Speaker_B | If assuming I was for a moment I was J_P_ and I wanted to know how they actually went about building the thing .
[49:21] Speaker_B | Okay . And I wanted to um to look at the strategy . And I wanted to see if the strategy was different when we could talk about it and when we just picked up whatever . I mean suppose I can't talk to you and I'm doing this task with you and I can't talk to you . Um
[49:32] Speaker_A | Mm-hmm .
"[49:37] Speaker_B | the thing which is gonna be hardest for me is making elaborate plans with you . I can reach for the next thing and you can go where I reach . But if I have some , you know , sub-goal , some long-term sub-goal , of doing something clever with putting these together 'cause it's hard and then putting these together 'cause it's hard , there it's gonna be almost impossible to convey that to you . And the difference in the history of construction , right , is an important thing , and I wonder how we can get that information back ."
[50:00] Speaker_A | Mm .
[50:04] Speaker_A | I think that this is a human coding that is part of the action coding . Because I don't see how anybody but a person watching this can guess why they cast off this thing at this time .
[50:08] Speaker_B | Do you think ?
"[50:15] Speaker_B | No , it why is not uh that's that's not the question I'm asking . The question I'm asking is what's the history of the construct ? So you have the n the names of the things in there . And you have two constructs suppose we have two sub-constructs . And whichever one had two pieces put together first is the earlier numbered of those constructs , right . How do you tell the difference between adding a piece to this first construct and creating a second construct ?"
[50:34] Speaker_D | Yep .
[50:47] Speaker_B | Mm .
[50:50] Speaker_B | Okay .
[50:53] Speaker_B | It's it's it's parent child relationship .
"[50:54] Speaker_D | Yeah , yeah . So you got parent child relationship and i the child can be a part or it can be another construct ."
"[50:58] Speaker_B | Okay . So construct two could b um construct one is um a red triangle and a green square . Construct two is um two green squares , okay . Construct three , right , is a red triangle , a green square and another red triangle . Construct four okay ."
"[51:22] Speaker_B | Okay . And you can so how are we gonna tell when for example you think we're gonna have to do human coding on when two sub-constructs are put together . No , that's a definition wherein a construct has a c has constructs as children ?"
"[51:31] Speaker_A | No . No , no ."
[51:35] Speaker_C | Yes .
"[51:35] Speaker_D | Yeah , yeah . 'Cause uh there's a joint action . The result the t what you need for a join action you need to yeah , a construct and a part , two parts , whate whatever you're taking together . And then the result of that is a construct . You've got time when that happens . You can see that construct appeared at that time . Um and you can still track the children of that construct ."
[51:35] Speaker_A | Yes .
[51:36] Speaker_B | Okay .
[51:42] Speaker_C | Mm-hmm .
[51:42] Speaker_B | Okay .
[51:48] Speaker_B | Right .
"[51:49] Speaker_B | So we could zip we could zip through this and look at all the um all the interactions in which people build sub-construct contstructs first which we expect them to do bu as a wild hypothesis more when they have verbal communication than when they don't , okay . And we can do that by simply searching for any constructs that have constructs as children ."
[52:05] Speaker_A | Mm-hmm .
[52:11] Speaker_D | Yep .
"[52:11] Speaker_A | Yeah . So we can easily look at things like that automatically . It's just the why they g why they get new parts that's the problem for us . We can't if they suddenly if they decide to get a part of a mold we don't know we can't know why until they do something with it , if they do ."
[52:12] Speaker_B | Okay .
[52:13] Speaker_C | Mm-hmm .
[52:19] Speaker_B | Mm-hmm .
"[52:25] Speaker_B | Yeah , we haven't actually made a rule that you can't uh collect extra parts , right ?"
"[52:40] Speaker_B | No no . I mean you have to b you have to break one to get one , okay ."
"[52:41] Speaker_A | But you can break you you can but you can break one when you break one , you don't cast off the mold yourself , it happens automatically ? Oh okay , never mind then ."
[52:43] Speaker_C | Yes .
[52:49] Speaker_C | Yes . I i it appears in the new p uh like uh suddenly the th th the new part lights up sort of thing and it's there .
"[52:53] Speaker_A | So they just have to use it , yeah ."
"[52:56] Speaker_A | Uh-huh . Oh , but they have to drag it up past the mold line . Yeah ."
[53:00] Speaker_C | Yes . They have to bring it into play .
[53:02] Speaker_A | Mm-hmm .
[53:04] Speaker_B | And you can't just bring extras in case you screw up . You have to screw up first and then you can bring an extra .
"[53:05] Speaker_C | No . Nope . That yeah . That that is one think unlike the say the Baufix or anything . We I assume the the Baufix . The there aren't any extra parts . And at the moment the software doesn't a allow for that . Yes . Replacement , but no superfluous so you can't have a a standard stock with extra parts that it'll never use ."
[53:11] Speaker_B | Mm-hmm . Mm-hmm . Mm . Mm-hmm .
"[53:11] Speaker_A | Yeah , where there's extra parts ."
[53:20] Speaker_D | Yeah .
[53:23] Speaker_B | Mm-hmm .
[53:24] Speaker_A | Yeah .
[53:25] Speaker_B | Mm-hmm . There there's a so you so so you appreciate you appreciate the cost of
[53:29] Speaker_C | Mm-hmm .
[53:31] Speaker_C | Mm-hmm .
[53:32] Speaker_B | screwing up .
[53:37] Speaker_C | Yeah .
[53:38] Speaker_B | Mm-hmm .
[53:40] Speaker_C | Mm-hmm .
[53:41] Speaker_A | They do it .
"[53:44] Speaker_B | Mm-hmm , that's right . Right . Okay . So they rejected something or they broke something inadvertantly . Okay . Is there a way of"
[53:44] Speaker_C | Yeah .
[53:44] Speaker_A | Yeah .
[53:46] Speaker_C | Mm-hmm .
[53:55] Speaker_B | telling the difference between intentional and unintentional breakages ?
[54:00] Speaker_A | How would you do that ?
[54:06] Speaker_B | Bec yeah .
"[54:09] Speaker_B | No , you p they both put they both put their hands on a construct because they don't like it ."
"[54:14] Speaker_A | Yeah , but there's there'd be no way of coding that automatically , right . How could you possibly do that ?"
[54:19] Speaker_C | You have to hope that there's language and one of them says something . You c mm-hmm . Uh there's no there's there's no way you could tell that just from the the raw movements or or something .
[54:22] Speaker_B | Mm-hmm .
"[54:22] Speaker_A | But that's a human coding , right ."
[54:24] Speaker_B | Yep . So that just has to be coded .
[54:27] Speaker_B | Mm-hmm .
[54:29] Speaker_A | Mm-hmm .
"[54:32] Speaker_B | Um not generically . Because they'll if they're gonna do it by gesture they'll build up a convention , right ."
[54:32] Speaker_A | So w
[54:33] Speaker_C | Mm yep .
[54:40] Speaker_B | What else do we need to know ?
"[54:51] Speaker_B | Unless they develop a convention . Suppose they start off with language and then they they say hey look , you know , let's do it like this ."
[55:04] Speaker_C | What I'm trying to remember is if the people deliberately break things by moving two pieces together . They they don't both break .
[55:15] Speaker_D | Uh they do . If if if what if one if one person's trying to get a part to a part that isn't that that so the part that's just sitting on the screen that's not being touched . They both break .
[55:24] Speaker_C | Mm-hmm . So the i intentional thing is when they actually both click on the same object and it breaks .
[55:30] Speaker_B | For sure you know that's and l or well n is not necessarily intentional . They could just screw up . Yep .
"[55:33] Speaker_C | No , they could just make a mistake or screw up , yeah ."
[55:34] Speaker_D | Yeah .
[55:36] Speaker_D | Yeah .
"[55:36] Speaker_A | Mm . they could discuss deciding to break something and and then one guy does it . Yeah , yeah ."
"[55:38] Speaker_B | Mm-hmm . Or I don't think that's very good , no , we'll never get away with that , we'll get a bad score . Let's just throw that away and start again , yeah ."
[55:39] Speaker_D | Yeah .
[55:39] Speaker_C | Y yeah . But that's bringing in the the language thing again .
[55:44] Speaker_C | Mm-hmm .
[55:44] Speaker_A | Mm-hmm .
[55:46] Speaker_C | Mm-hmm .
[55:47] Speaker_D | Yeah .
[55:49] Speaker_B | Okay .
[55:51] Speaker_B | Which reminds we have fixed the score problem . Have we ?
[55:55] Speaker_D | Uh well yeah . 'Cause yeah . C 'cause it was through the rotational part . Yeah .
"[55:58] Speaker_C | Oh uh yes . At the the percentage score . Yeah . So our yes , rather than the number of penalties or or something . No , the the score w uh is fine ."
[55:58] Speaker_B | Right .
[56:04] Speaker_B | Was the percentage overlap and that made the score ?
"[56:09] Speaker_B | Yeah ? That's when I left . Oh yeah , well do you know which which which which one was the top right . Yeah . Mm-hmm ."
[56:20] Speaker_B | But that's all been fixed . That's that's that's back .
[56:22] Speaker_D | Yep .
"[56:27] Speaker_C | Uh well . Uh yes , it was something that had to be defined and the uh Dutch lot didn't . So that was it was actually their their fault . But um it's not clear enough in the documentation . Yeah . Yeah . But i it it is quite fundamental and uh causes quite immediate problems if you don't know about it . Yep , exactly ."
[56:31] Speaker_B | Alright .
"[56:36] Speaker_A | Well , whi which is probably a documentation fault , right ."
[56:41] Speaker_B | Hmm .
[56:45] Speaker_B | The right .
[56:45] Speaker_A | Yeah .
[56:47] Speaker_B | Not prominently flagged . Okay . A communication flaw . Okay . So we can now that's now just lovely . And there won't be any crazy scores anymore .
[56:49] Speaker_A | Yeah .
[56:54] Speaker_C | Yeah .
[57:13] Speaker_B | Oh . I have to use a new page .
[57:14] Speaker_A | Uh-huh .
[57:21] Speaker_D | Yeah . Yeah .
[57:25] Speaker_D | No . No the the the there's there's very small graphical bugs . But it's it's not it's not big thing . It's like couple of white pixels uh in the course of a in the course of a the course of a task . So it's there's distracting .
[57:29] Speaker_C | Mm-hmm .
"[57:37] Speaker_A | Nothing important and noth nothing big enough they're gonna look at it , right ?"
[57:39] Speaker_C | No .
[57:40] Speaker_D | No .
"[57:40] Speaker_B | Alright . So the last I think I'm sorry , you know , I had as assorted emails from you and I was probably didn't catch everything . The problem was that there are two Camtasia records ."
[57:50] Speaker_C | Yes . There will now have to be two Camtasia records because uh e each person actually sees a different screen because of the gaze feedback . They don't see their own gaze to the other person . So there'll need to be two separate Camtasia videos generated .
"[57:58] Speaker_B | They don't see their own gaze . They see the o only the other guy's gaze , right ."
[58:00] Speaker_A | Yep . Yeah .
"[58:04] Speaker_A | Yeah , yeah . I know . Oh , do you need two copies of Camtasia to do that ?"
[58:12] Speaker_B | Huh huh .
"[58:14] Speaker_D | Yeah , but then the que the que the question is there a licence for Camtasia where you just need one editing c thing and two recording things . 'Cause yeah , the r the recording yeah , the recording thi pro program is just quite a it's quite a small program . They just gen it just generates the video and so I don't know don't know if it's worth having a look at the licensing for that just to see ."
"[58:33] Speaker_A | So you're gonna look into this , right ?"
[58:49] Speaker_A | I c I never pre-judge licences until I've read 'em .
"[58:58] Speaker_A | So uh well and um hold on , before we get go any further . So this has implications for data storage , right ? Because w um it means we've got well no , this is three times , right , 'cause we've got oh no , we're gonna build we're gonna use JavaScript to build the videos on the fly , right , 'cause it's fast . So the the permanent storage is just the Camtasia stuff . So uh is that a problem ? Where are we putting things ?"
[59:04] Speaker_B | Mm-hmm .
[59:15] Speaker_D | Yeah .
"[59:26] Speaker_B | Is there mm . Is there such a thing um as um , you know , dual track video ? Because you can certainly mix things . Um what ideally one wants one doesn't really want to l to have these things . Uh um because we're using them for back-up and for coding . We don't really want to play them independently . We do almost always want to use them in exactly in parallel . Time aligned ."
[59:26] Speaker_C | Uh mm . Hmm . Mm-hmm . Mm-hmm .
"[59:41] Speaker_A | Oh we can we can put 'em in the same thing , right ?"
[59:48] Speaker_C | Mm-hmm .
[59:54] Speaker_C | Well the other problem is uh Camtasia has to be manually launched on both machines separately .
[00:01] Speaker_A | So the synchronization's gonna be a problem .
[00:02] Speaker_C | Yeah .
[00:06] Speaker_C | Uh during the task there is a flash and a bleep .
[00:10] Speaker_C | Oh I mean not during the task . Uh before . For each task . Yes . Yes .
"[00:13] Speaker_A | Yeah , before the task ."
"[00:14] Speaker_B | Okay . So that we'd have to re-align them . We couldn't dump them from their start points . Well , maybe you could . The thing that you're dumping them onto just starts running with the flash and the bleep . You turn on the two copies whenever at different times . But they're still no ? Is the what what i th what are they I don't really understand the the parts that are operating here . Two videos are turning on . There is no time stamp that comes from some common source ."
"[00:42] Speaker_C | No , they're they're on two s the two separate machines and the you you start and end them separately . The they they're not talking to each other . They're just recording . You start it recording and it starts recording what's on one screen . And you start the other recording on the other machine . And they're they're totally separate . They don't know about the other one ."
[00:43] Speaker_A | No .
[00:45] Speaker_B | Mm-hmm .
[00:53] Speaker_B | Right .
[00:58] Speaker_B | Right . Okay .
"[01:00] Speaker_A | These are ba these are back-ups . Right . So the flash get allows you to hand-synchronize them later if you need to by stripping extra video off the front . As long as you make sure you start 'em before the flash then you're fine . But it will there's a a cost of having to go to back-up , which is synchronizing them ."
"[01:02] Speaker_B | Right , is there a div mm ."
[01:06] Speaker_C | Mm-hmm .
[01:07] Speaker_B | Mm-hmm .
[01:12] Speaker_C | Yep .
[01:12] Speaker_B | Mm-hmm .
[01:13] Speaker_D | Yep .
"[01:18] Speaker_B | Mm-hmm . So they'll include things like the um the eye tracker calibration , right , which is not a bad thing actually . Because sometimes you wanna go back and find out if this was just a particularly duff subject . . Right . Yeah . And hand every time we re-calibrated the damn thing slipped , yeah ."
[01:24] Speaker_C | Yes .
[01:41] Speaker_A | Oh okay . So you so you should start the Camtasia really early then .
[01:41] Speaker_B | That actually helps . I mean that ni
[01:44] Speaker_B | Right . Yep .
[01:47] Speaker_B | Mm-hmm .
[01:47] Speaker_A | Right . Okay .
"[01:48] Speaker_B | Right . No , they that actually saves you hours trying to make somebody's data smooth out when it won't . Because yeah . That's a technical term . That's a a technical categorization in psychological research ."
"[01:52] Speaker_C | Mm-hmm . You go back and actually yes , they were crap . Isn't that the answer ? Yeah . Um yes . The other thing we were getting sorted out was the the microphones . 'Cause only one of the uh Camtasia videos will actually have the soundtrack ."
[02:14] Speaker_B | And that's because ?
"[02:26] Speaker_B | Well we need sound we we need real sound recording , right . That's that's two track . That's stereo ."
